x_lo,x_hi,y_lo,y_hi,depth,block_upper
8.166666666666666,8.183333333333334,-0.2,-0.19333333333333336,0,-1.659031540172018e-05
8.15,8.166666666666666,-0.10666666666666667,-0.1,0,-5.982351806201074e-05
8.15,8.166666666666666,-0.11333333333333334,-0.10666666666666667,0,-7.576900111842371e-05
8.15,8.166666666666666,-0.12,-0.11333333333333334,0,-9.060503262728323e-05
8.15,8.166666666666666,-0.12666666666666668,-0.12,0,-0.00010397477130595399
8.15,8.166666666666666,-0.13333333333333336,-0.12666666666666668,0,-0.00011551204817964905
8.15,8.166666666666666,-0.14,-0.13333333333333336,0,-0.0001248440864907849
8.15,8.166666666666666,-0.14666666666666667,-0.14,0,-0.00013159422433728723
8.15,8.166666666666666,-0.15333333333333335,-0.14666666666666667,0,-0.0001353845348476038
8.15,8.166666666666666,-0.16,-0.15333333333333335,0,-0.000135838258129128
8.15,8.166666666666666,-0.16666666666666669,-0.16,0,-0.00013258199655455106
8.15,8.166666666666666,-0.17333333333333334,-0.16666666666666669,0,-0.00012524767231849007
8.15,8.166666666666666,-0.18,-0.17333333333333334,0,-0.00011347429431707415
8.15,8.166666666666666,-0.18666666666666668,-0.18,0,-9.69096236415383e-05
8.15,8.166666666666666,-0.19333333333333336,-0.18666666666666668,0,-7.52118611349742e-05
8.15,8.166666666666666,-0.2,-0.19333333333333336,0,-4.8051507365371034e-05
8.133333333333333,8.15,-0.10666666666666667,-0.1,0,-6.939553222460069e-05
8.133333333333333,8.15,-0.11333333333333334,-0.10666666666666667,0,-9.227325164023251e-05
8.133333333333333,8.15,-0.12,-0.11333333333333334,0,-0.0001139781241473657
8.133333333333333,8.15,-0.12666666666666668,-0.12,0,-0.00013406192739271022
8.133333333333333,8.15,-0.13333333333333336,-0.12666666666666668,0,-0.00015205996226430425
8.133333333333333,8.15,-0.14,-0.13333333333333336,0,-0.00016749318661524586
8.133333333333333,8.15,-0.14666666666666667,-0.14,0,-0.00017987038579706077
8.133333333333333,8.15,-0.15333333333333335,-0.14666666666666667,0,-0.00018869033189763742
8.133333333333333,8.15,-0.16,-0.15333333333333335,0,-0.00019344389371024859
8.133333333333333,8.15,-0.16666666666666669,-0.16,0,-0.0001936160767827491
8.133333333333333,8.15,-0.17333333333333334,-0.16666666666666669,0,-0.00018868799534458103
8.133333333333333,8.15,-0.18,-0.17333333333333334,0,-0.0001781388026305754
8.133333333333333,8.15,-0.18666666666666668,-0.18,0,-0.00016144763025748065
8.133333333333333,8.15,-0.19333333333333336,-0.18666666666666668,0,-0.0001380956084996043
8.133333333333333,8.15,-0.2,-0.19333333333333336,0,-0.00010756805570104539
8.116666666666667,8.133333333333333,-0.10666666666666667,-0.1,0,-7.905508421986369e-05
8.116666666666667,8.133333333333333,-0.11333333333333334,-0.10666666666666667,0,-0.00011137335268818415
8.116666666666667,8.133333333333333,-0.12,-0.11333333333333334,0,-0.00014254920620006205
8.116666666666667,8.133333333333333,-0.12666666666666668,-0.12,0,-0.00017202988277307426
8.116666666666667,8.133333333333333,-0.13333333333333336,-0.12666666666666668,0,-0.00019923825845185526
8.116666666666667,8.133333333333333,-0.14,-0.13333333333333336,0,-0.00022357453416465759
8.116666666666667,8.133333333333333,-0.14666666666666667,-0.14,0,-0.0002444179772248572
8.116666666666667,8.133333333333333,-0.15333333333333335,-0.14666666666666667,0,-0.00026112869491386203
8.116666666666667,8.133333333333333,-0.16,-0.15333333333333335,0,-0.0002730494236221984
8.116666666666667,8.133333333333333,-0.16666666666666669,-0.16,0,-0.00027950732632051224
8.116666666666667,8.133333333333333,-0.17333333333333334,-0.16666666666666669,0,-0.00027981580291419465
8.116666666666667,8.133333333333333,-0.18,-0.17333333333333334,0,-0.0002732763311485164
8.116666666666667,8.133333333333333,-0.18666666666666668,-0.18,0,-0.0002591803688209317
8.116666666666667,8.133333333333333,-0.19333333333333336,-0.18666666666666668,0,-0.00023681135974500589
8.116666666666667,8.133333333333333,-0.2,-0.19333333333333336,0,-0.00020544689491122582
8.1,8.116666666666667,-0.10666666666666667,-0.1,0,-8.686048722035745e-05
8.1,8.116666666666667,-0.11333333333333334,-0.10666666666666667,0,-0.00013170944073412618
8.1,8.116666666666667,-0.12,-0.11333333333333334,0,-0.00017558516223695295
8.1,8.116666666666667,-0.12666666666666668,-0.12,0,-0.0002178192186500224
8.1,8.116666666666667,-0.13333333333333336,-0.12666666666666668,0,-0.00025771025265203853
8.1,8.116666666666667,-0.14,-0.13333333333333336,0,-0.00029452528142775097
8.1,8.116666666666667,-0.14666666666666667,-0.14,0,-0.0003275010540127393
8.1,8.116666666666667,-0.15333333333333335,-0.14666666666666667,0,-0.0003558454570877564
8.1,8.116666666666667,-0.16,-0.15333333333333335,0,-0.00037873896281171967
8.1,8.116666666666667,-0.16666666666666669,-0.16,0,-0.0003953361175925755
8.1,8.116666666666667,-0.17333333333333334,-0.16666666666666669,0,-0.00040476707720965316
8.1,8.116666666666667,-0.18,-0.17333333333333334,0,-0.0004061392008668257
8.1,8.116666666666667,-0.18666666666666668,-0.18,0,-0.0003985387238985823
8.1,8.116666666666667,-0.19333333333333336,-0.18666666666666668,0,-0.000381032535249908
8.1,8.116666666666667,-0.2,-0.19333333333333336,0,-0.0003526700908135403
8.083333333333334,8.1,-0.10666666666666667,-0.1,0,-8.976706133553785e-05
8.083333333333334,8.1,-0.11333333333333334,-0.10666666666666667,0,-0.00015087950947393505
8.083333333333334,8.1,-0.12,-0.11333333333333334,0,-0.00021137612132728263
8.083333333333334,8.1,-0.12666666666666668,-0.12,0,-0.0002704636488478782
8.083333333333334,8.1,-0.13333333333333336,-0.12666666666666668,0,-0.0003273067538875715
8.083333333333334,8.1,-0.14,-0.13333333333333336,0,-0.00038102893948775793
8.083333333333334,8.1,-0.14666666666666667,-0.14,0,-0.0004307135334060995
8.083333333333334,8.1,-0.15333333333333335,-0.14666666666666667,0,-0.000475404719953357
8.083333333333334,8.1,-0.16,-0.15333333333333335,0,-0.0005141086185419389
8.083333333333334,8.1,-0.16666666666666669,-0.16,0,-0.0005457944104737564
8.083333333333334,8.1,-0.17333333333333334,-0.16666666666666669,0,-0.0005693955192176692
8.083333333333334,8.1,-0.18,-0.17333333333333334,0,-0.0005838108534599769
8.083333333333334,8.1,-0.18666666666666668,-0.18,0,-0.0005879061262095579
8.083333333333334,8.1,-0.19333333333333336,-0.18666666666666668,0,-0.0005805152668326234
8.083333333333334,8.1,-0.2,-0.19333333333333336,0,-0.000560441945726325
8.066666666666666,8.083333333333334,-0.10666666666666667,-0.1,0,-8.331944554345939e-05
8.066666666666666,8.083333333333334,-0.11333333333333334,-0.10666666666666667,0,-0.00016512158050257606
8.066666666666666,8.083333333333334,-0.12,-0.11333333333333334,0,-0.0002469068209539916
8.066666666666666,8.083333333333334,-0.12666666666666668,-0.12,0,-0.0003277499852140173
8.066666666666666,8.083333333333334,-0.13333333333333336,-0.12666666666666668,0,-0.00040667412890157945
8.066666666666666,8.083333333333334,-0.14,-0.13333333333333336,0,-0.0004826511107411712
8.066666666666666,8.083333333333334,-0.14666666666666667,-0.14,0,-0.0005546021970136532
8.066666666666666,8.083333333333334,-0.15333333333333335,-0.14666666666666667,0,-0.0006213987037867874
8.066666666666666,8.083333333333334,-0.16,-0.15333333333333335,0,-0.0006818626775148718
8.066666666666666,8.083333333333334,-0.16666666666666669,-0.16,0,-0.000734767616473873
8.066666666666666,8.083333333333334,-0.17333333333333334,-0.16666666666666669,0,-0.0007788392376814983
8.066666666666666,8.083333333333334,-0.18,-0.17333333333333334,0,-0.0008127562962872036
8.066666666666666,8.083333333333334,-0.18666666666666668,-0.18,0,-0.000835151466724046
8.066666666666666,8.083333333333334,-0.19333333333333336,-0.18666666666666668,0,-0.0008446122970012028
8.066666666666666,8.083333333333334,-0.2,-0.19333333333333336,0,-0.0008396822492009647
8.05,8.066666666666666,-0.10666666666666667,-0.1,0,-6.13210727154027e-05
8.05,8.066666666666666,-0.11333333333333334,-0.10666666666666667,0,-0.0001689722684646149
8.05,8.066666666666666,-0.12,-0.11333333333333334,0,-0.00027750354398818844
8.05,8.066666666666666,-0.12666666666666668,-0.12,0,-0.0003858527616472936
8.05,8.066666666666666,-0.13333333333333336,-0.12666666666666668,0,-0.0004928959596567353
8.05,8.066666666666666,-0.14,-0.13333333333333336,0,-0.0005974475456985095
8.05,8.066666666666666,-0.14666666666666667,-0.14,0,-0.0006982605106429172
8.05,8.066666666666666,-0.15333333333333335,-0.14666666666666667,0,-0.0007940266628708436
8.05,8.066666666666666,-0.16,-0.15333333333333335,0,-0.0008833768846081407
8.05,8.066666666666666,-0.16666666666666669,-0.16,0,-0.0009648814128276945
8.05,8.066666666666666,-0.17333333333333334,-0.16666666666666669,0,-0.0010370501485821631
8.05,8.066666666666666,-0.18,-0.17333333333333334,0,-0.0010983330000165342
8.05,8.066666666666666,-0.18666666666666668,-0.18,0,-0.0011471202656778727
8.05,8.066666666666666,-0.19333333333333336,-0.18666666666666668,0,-0.001181743065988867
8.05,8.066666666666666,-0.2,-0.19333333333333336,0,-0.0012004738317868628
8.033333333333333,8.05,-0.10666666666666667,-0.1,0,-1.548602237290235e-05
8.033333333333333,8.05,-0.11333333333333334,-0.10666666666666667,0,-0.000154906986521285
8.033333333333333,8.05,-0.12,-0.11333333333333334,0,-0.00029646188654794284
8.033333333333333,8.05,-0.12666666666666668,-0.12,0,-0.0004389487841219293
8.033333333333333,8.05,-0.13333333333333336,-0.12666666666666668,0,-0.0005810936009047135
8.033333333333333,8.05,-0.14,-0.13333333333333336,0,-0.0007215499301396522
8.033333333333333,8.05,-0.14666666666666667,-0.14,0,-0.0008588988464448354
8.033333333333333,8.05,-0.15333333333333335,-0.14666666666666667,0,-0.000991648714721559
8.033333333333333,8.05,-0.16,-0.15333333333333335,0,-0.001118234999668213
8.033333333333333,8.05,-0.16666666666666669,-0.16,0,-0.0012370200780929385
8.033333333333333,8.05,-0.17333333333333334,-0.16666666666666669,0,-0.0013462930570111258
8.033333333333333,8.05,-0.18,-0.17333333333333334,0,-0.0014442696013493282
8.033333333333333,8.05,-0.18666666666666668,-0.18,0,-0.0015290917759028467
8.033333333333333,8.05,-0.19333333333333336,-0.18666666666666668,0,-0.0015988279069556978
8.033333333333333,8.05,-0.2,-0.19333333333333336,0,-0.0016514724696179335
8.025,8.033333333333333,-0.10333333333333333,-0.1,1,-8.18499887556053e-05
8.016666666666667,8.025,-0.10333333333333333,-0.1,1,-4.3751560399410675e-05
8.025,8.033333333333333,-0.10666666666666667,-0.10333333333333333,1,-0.00016634520814648622
8.016666666666667,8.025,-0.10666666666666667,-0.10333333333333333,1,-0.0001386835037077669
8.016666666666667,8.033333333333333,-0.11333333333333334,-0.10666666666666667,0,-0.00011296725104912018
8.016666666666667,8.033333333333333,-0.12,-0.11333333333333334,0,-0.0002946608898642529
8.016666666666667,8.033333333333333,-0.12666666666666668,-0.12,0,-0.00047881722833816736
8.016666666666667,8.033333333333333,-0.13333333333333336,-0.12666666666666668,0,-0.0006640113742101225
8.016666666666667,8.033333333333333,-0.14,-0.13333333333333336,0,-0.0008487352915345332
8.016666666666667,8.033333333333333,-0.14666666666666667,-0.14,0,-0.0010313971945229924
8.016666666666667,8.033333333333333,-0.15333333333333335,-0.14666666666666667,0,-0.0012103209162138515
8.016666666666667,8.033333333333333,-0.16,-0.15333333333333335,0,-0.0013837452531199586
8.016666666666667,8.033333333333333,-0.16666666666666669,-0.16,0,-0.0015498232874327778
8.016666666666667,8.033333333333333,-0.17333333333333334,-0.16666666666666669,0,-0.0017066216888385363
8.016666666666667,8.033333333333333,-0.18,-0.17333333333333334,0,-0.0018521199985033383
8.016666666666667,8.033333333333333,-0.18666666666666668,-0.18,0,-0.001984209898280428
8.016666666666667,8.033333333333333,-0.19333333333333336,-0.18666666666666668,0,-0.0021006944686539557
8.016666666666667,8.033333333333333,-0.2,-0.19333333333333336,0,-0.0021992874393319557
8.0125,8.016666666666667,-0.10166666666666667,-0.1,2,-6.582421158723283e-05
8.008333333333333,8.0125,-0.10166666666666667,-0.1,2,-4.0819404590162456e-05
8.0125,8.016666666666667,-0.10333333333333333,-0.10166666666666667,2,-0.00011753084001923282
8.008333333333333,8.0125,-0.10333333333333333,-0.10166666666666667,2,-9.54733957828129e-05
8.004166666666666,8.008333333333333,-0.10166666666666667,-0.1,2,-1.2401569668026336e-05
8.002083333333333,8.004166666666666,-0.10083333333333333,-0.1,3,-1.8548225336426665e-05
8.0,8.002083333333333,-0.10083333333333333,-0.1,3,-2.3575883973937647e-06
8.002083333333333,8.004166666666666,-0.10166666666666667,-0.10083333333333333,3,-4.858070822057022e-05
8.0,8.002083333333333,-0.10166666666666667,-0.10083333333333333,3,-3.320229321234104e-05
8.004166666666666,8.008333333333333,-0.10333333333333333,-0.10166666666666667,2,-7.012608038401696e-05
8.0,8.004166666666666,-0.10333333333333333,-0.10166666666666667,2,-4.122161909417686e-05
8.008333333333333,8.016666666666667,-0.10666666666666667,-0.10333333333333333,1,-0.00010021659421197425
8.0,8.008333333333333,-0.10666666666666667,-0.10333333333333333,1,-4.899425968447262e-05
8.0,8.016666666666667,-0.11333333333333334,-0.10666666666666667,0,-3.038080474971559e-05
8.0,8.016666666666667,-0.12,-0.11333333333333334,0,-0.00026016936454008674
8.0,8.016666666666667,-0.12666666666666668,-0.12,0,-0.00049443123937216
8.0,8.016666666666667,-0.13333333333333336,-0.12666666666666668,0,-0.0007315925011878684
8.0,8.016666666666667,-0.14,-0.13333333333333336,0,-0.0009699853032236304
8.0,8.016666666666667,-0.14666666666666667,-0.14,0,-0.0012078468486514833
8.0,8.016666666666667,-0.15333333333333335,-0.14666666666666667,0,-0.0014433183079673427
8.0,8.016666666666667,-0.16,-0.15333333333333335,0,-0.0016744436856970123
8.0,8.016666666666667,-0.16666666666666669,-0.16,0,-0.0018991686372362131
8.0,8.016666666666667,-0.17333333333333334,-0.16666666666666669,0,-0.00211533923691423
8.0,8.016666666666667,-0.18,-0.17333333333333334,0,-0.0023207006986574862
8.0,8.016666666666667,-0.18666666666666668,-0.18,0,-0.0025128960509129554
8.0,8.016666666666667,-0.19333333333333336,-0.18666666666666668,0,-0.002689464767755262
8.0,8.016666666666667,-0.2,-0.19333333333333336,0,-0.002847841358329988
