phase,scale,tx,ty,contact_cluster_count,dual_eq_residual,dual_norm_residual,duality_gap
1.832595714594046132e+00,1.297647194526168057e+00,3.282218896543753761e-01,1.581594488392961961e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.850049007113989230e+00,1.304689847955798010e+00,3.310749197492140472e-01,1.518696740429195946e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.867502299633932550e+00,1.311335080218926086e+00,3.338271012163023799e-01,1.455336382726348521e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.884955592153875870e+00,1.317580867113431919e+00,3.364775957145044738e-01,1.391532715463162928e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.902408884673819189e+00,1.323425306112121724e+00,3.390255958775202361e-01,1.327305173854766707e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.919862177193762509e+00,1.328866616942261381e+00,3.414703255598170450e-01,1.262673322232520656e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.937315469713705829e+00,1.333916040219542465e+00,3.438110400730510219e-01,1.197781830650536949e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
1.954768762233649149e+00,1.343247285094840482e+00,3.460470264129064111e-01,1.177953632459186745e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.972222054753592468e+00,1.352169363834769600e+00,3.481776034762835703e-01,1.157766618180296053e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
1.989675347273535788e+00,1.360679558687716284e+00,3.502021222687697333e-01,1.137226936973970981e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.007128639793478886e+00,1.368775277365887666e+00,3.521199661023286520e-01,1.116340845426079115e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.024581932313422428e+00,1.376454053834949454e+00,3.539305507831501107e-01,1.095114705642433184e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.042035224833365525e+00,1.383713549065203496e+00,3.556333247896007466e-01,1.073554983310834876e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.059488517353309067e+00,1.390551551744077852e+00,3.572277694402231640e-01,1.051668245731559037e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.076941809873252165e+00,1.396965978949715748e+00,3.587133990517309412e-01,1.029461159816894705e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.094395102393195263e+00,1.404444759800800302e+00,3.600897610869528420e-01,1.006940490060335841e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.111848394913138804e+00,1.413184261899045557e+00,3.613564362926798834e-01,9.841130964760524957e-02,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.129301687433081902e+00,1.421493294381292571e+00,3.625130388273736792e-01,9.609859325092658111e-02,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.146754979953025444e+00,1.429369326235756521e+00,3.635592163786980358e-01,9.375660429181559286e-02,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.164208272472968542e+00,1.436809958346837446e+00,3.644946502708361624e-01,9.138605616279678323e-02,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.181661564992912083e+00,1.443812924225915673e+00,3.653190555615629109e-01,8.898767095579412922e-02,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.199114857512855181e+00,1.450376090701744447e+00,3.660321811290404015e-01,8.656217924217547710e-02,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.216568150032798723e+00,1.456497458570237269e+00,3.666338097483126668e-01,8.411031985021293067e-02,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.234021442552741821e+00,1.468178781394180232e+00,3.671237581574741671e-01,8.745034834824239045e-02,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.251474735072684918e+00,1.481489501189951596e+00,3.675018771134931361e-01,9.277598282971244448e-02,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.268928027592628460e+00,1.494793783542447185e+00,3.680122375735374041e-01,9.807335684807158560e-02,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.286381320112571558e+00,1.507875154166921750e+00,3.685380790297181353e-01,1.033408567718767240e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.303834612632515100e+00,1.520497211412322525e+00,3.689516602169178316e-01,1.085768780696239194e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.321287905152458197e+00,1.532656110477739864e+00,3.692528551543005078e-01,1.137798257985031397e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.338741197672401739e+00,1.544348147644732716e+00,3.694415720949704163e-01,1.189481150902343548e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.356194490192344837e+00,1.555569761405516171e+00,3.695177535539193592e-01,1.240801716338327115e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.373647782712288379e+00,1.566317533547833207e+00,3.694813763255369032e-01,1.291744321551598629e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.391101075232231477e+00,1.576588190196172690e+00,3.693324514906792255e-01,1.342293448931116406e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.408554367752174574e+00,1.586378602809025651e+00,3.690710244132936468e-01,1.392433700723001155e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.426007660272118116e+00,1.595685789131868981e+00,3.686971747266005739e-01,1.442149803720838841e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,2.220446049250313081e-16
2.443460952792061214e+00,1.604506914105586546e+00,3.682110163088360144e-01,1.491426613918042932e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
2.460914245312004756e+00,1.612839290730060604e+00,3.676126972485635469e-01,1.540249121120874642e-01,3.000000000000000000e+00,3.140184917367550333e-16,2.220446049250313081e-16,0.000000000000000000e+00
