s,x,y,kappa,theta,radial_dot
5.883333333333333748e-01,8.178447000323428584e-02,5.120100723391305397e-01,1.704061392241217776e+00,2.310068978849122434e+00,3.232520148141911909e-01
5.888888888888889062e-01,8.140996900498612132e-02,5.124204269514475163e-01,1.719193367204820078e+00,2.311019882948968540e+00,3.234219253026950902e-01
5.894444444444444375e-01,8.103507622742436856e-02,5.128304236704812613e-01,1.734645158684416488e+00,2.311979282539493141e+00,3.235880940172126130e-01
5.899999999999999689e-01,8.065978849617962132e-02,5.132400589006235192e-01,1.750416009807334472e+00,2.312947355086296231e+00,3.237504407843123655e-01
5.905555555555555003e-01,8.028410257401916161e-02,5.136493289698428333e-01,1.766505069039651099e+00,2.313924277608198299e+00,3.239088853145279945e-01
5.911111111111111427e-01,7.990801516140470795e-02,5.140582301295065770e-01,1.782911381354619795e+00,2.314910226622196809e+00,3.240633472203943155e-01
5.916666666666666741e-01,7.953152289708022293e-02,5.144667585542194166e-01,1.799633879304996409e+00,2.315905378083491062e+00,3.242137460365290269e-01
5.922222222222222054e-01,7.915462235869047403e-02,5.148749103416822015e-01,1.816671373999691363e+00,2.316909907320519935e+00,3.243600012418030865e-01
5.927777777777777368e-01,7.877731006343417774e-02,5.152826815125711724e-01,1.834022545985728891e+00,2.317923988964960103e+00,3.245020322836335014e-01
5.933333333333333792e-01,7.839958246875229630e-02,5.156900680104405943e-01,1.851685936037317237e+00,2.318947796876633216e+00,3.246397586044417749e-01
5.938888888888889106e-01,7.802143597305455369e-02,5.160970657016505925e-01,1.869659935854481647e+00,2.319981504063269639e+00,3.247730996703158124e-01
5.944444444444444420e-01,7.764286691648497607e-02,5.165036703753230762e-01,1.887942778674549960e+00,2.321025282595083006e+00,3.249019750019158659e-01
5.949999999999999734e-01,7.726387158172999536e-02,5.169098777433266401e-01,1.906532529800409659e+00,2.322079303514103632e+00,3.250263042076642628e-01
5.955555555555555047e-01,7.688444619486993481e-02,5.173156834402932169e-01,1.925427077050384073e+00,2.323143736738228604e+00,3.251460070192597751e-01
5.961111111111111471e-01,7.650458692627642998e-02,5.177210830236691486e-01,1.944624121135287931e+00,2.324218750959947233e+00,3.252610033295544323e-01
5.966666666666666785e-01,7.612428989155797798e-02,5.181260719738023379e-01,1.964121165969057392e+00,2.325304513539698359e+00,3.253712132328349105e-01
5.972222222222222099e-01,7.574355115255465565e-02,5.185306456940682596e-01,1.983915508920263804e+00,2.326401190393834195e+00,3.254765570675433595e-01
5.977777777777777413e-01,7.536236671838537904e-02,5.189347995110369371e-01,2.004004231012551429e+00,2.327508945877148960e+00,3.255769554614792449e-01
5.983333333333333837e-01,7.498073254654850917e-02,5.193385286746829976e-01,2.024384187083057007e+00,2.328627942659953654e+00,3.256723293795164564e-01
5.988888888888889150e-01,7.459864454407869050e-02,5.197418283586420218e-01,2.045051995908652387e+00,2.329758341599673432e+00,3.257626001738720412e-01
