s,x,y,kappa,theta,radial_dot
3.540000000000000091e-02,3.529621076657790679e-02,2.267485160805284526e-03,5.191161164684194418e+00,1.439164773172805223e-01,3.525651766882778593e-02
3.559999999999999970e-02,3.549412819391137980e-02,2.296271983651861255e-03,5.195416421383193040e+00,1.449551350758872537e-01,3.545357150895718512e-02
3.579999999999999849e-02,3.569201560281078101e-02,2.325264441184901609e-03,5.199427070925443317e+00,1.459946194251181273e-01,3.565058471108276811e-02
3.600000000000000422e-02,3.588987275620698914e-02,2.354462660796767873e-03,5.203191817248334239e+00,1.470348813139354949e-01,3.584755711435531206e-02
3.620000000000000301e-02,3.608769941801454745e-02,2.383866759855819001e-03,5.206709417648211158e+00,1.480758714374251495e-01,3.604448856513538940e-02
3.640000000000000180e-02,3.628549535317954905e-02,2.413476845662249765e-03,5.209978683389260290e+00,1.491175402475289069e-01,3.624137891711207843e-02
3.660000000000000059e-02,3.648326032772750832e-02,2.443293015406214092e-03,5.212998480289803283e+00,1.501598379638968139e-01,3.643822803141893302e-02
3.679999999999999938e-02,3.668099410881120459e-02,2.473315356128261231e-03,5.215767729285590626e+00,1.512027145848543475e-01,3.663503577674725314e-02
3.700000000000000511e-02,3.687869646475846336e-02,2.503543944682099474e-03,5.218285406969619622e+00,1.522461198984798592e-01,3.683180202945648962e-02
3.720000000000000390e-02,3.707636716511989589e-02,2.533978847699710005e-03,5.220550546108074563e+00,1.532900034937876299e-01,3.702852667368176920e-02
