s,round9_attack,round10_seed,distributed_holdout,bspline_holdout
9.280000000000000471e-01,0.000000000000000000e+00,3.918618858809850072e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.284999999999999920e-01,0.000000000000000000e+00,4.147437241165017989e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.290000000000000480e-01,0.000000000000000000e+00,4.379617204376384451e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.294999999999999929e-01,0.000000000000000000e+00,4.615033178464090884e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.300000000000000488e-01,0.000000000000000000e+00,4.852067157990046231e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.304999999999999938e-01,0.000000000000000000e+00,5.093893592183119760e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.310000000000000497e-01,0.000000000000000000e+00,5.337274772861007321e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.314999999999999947e-01,0.000000000000000000e+00,5.583765446508363352e-03,0.000000000000000000e+00,0.000000000000000000e+00
9.320000000000000506e-01,0.000000000000000000e+00,5.833245139477629022e-03,6.351905561667578796e-05,0.000000000000000000e+00
9.324999999999999956e-01,0.000000000000000000e+00,6.084219342107767547e-03,1.587976390416894563e-04,0.000000000000000000e+00
9.330000000000000515e-01,0.000000000000000000e+00,6.339616875605432085e-03,5.299214991027672910e-04,0.000000000000000000e+00
9.334999999999999964e-01,0.000000000000000000e+00,6.596441676132228094e-03,9.009060839462986262e-04,0.000000000000000000e+00
9.340000000000000524e-01,0.000000000000000000e+00,6.856121010717454445e-03,1.271612118354861591e-03,0.000000000000000000e+00
9.344999999999999973e-01,0.000000000000000000e+00,7.118576407048916865e-03,1.643186032472815708e-03,0.000000000000000000e+00
9.350000000000000533e-01,0.000000000000000000e+00,7.382419834253584057e-03,2.015193886445589000e-03,0.000000000000000000e+00
9.354999999999999982e-01,0.000000000000000000e+00,7.650289775012482363e-03,2.393910068594110822e-03,0.000000000000000000e+00
9.360000000000000542e-01,0.000000000000000000e+00,7.919464608046404216e-03,2.772502885431515907e-03,0.000000000000000000e+00
9.364999999999999991e-01,0.000000000000000000e+00,8.191249225630196223e-03,3.150848971646434248e-03,0.000000000000000000e+00
9.370000000000000551e-01,0.000000000000000000e+00,8.465569045929058345e-03,3.529189130575782242e-03,0.000000000000000000e+00
9.375000000000000000e-01,0.000000000000000000e+00,8.741156467585367920e-03,3.907526325862219728e-03,0.000000000000000000e+00
9.380000000000000560e-01,0.000000000000000000e+00,9.020435101780414217e-03,4.292965560580454601e-03,0.000000000000000000e+00
9.385000000000000009e-01,0.000000000000000000e+00,9.300907134305039931e-03,4.678439324017442599e-03,0.000000000000000000e+00
9.390000000000000568e-01,0.000000000000000000e+00,9.583765963489004891e-03,5.063982144892191853e-03,0.000000000000000000e+00
9.395000000000000018e-01,0.000000000000000000e+00,9.868938138927599302e-03,5.449290230329851409e-03,0.000000000000000000e+00
9.400000000000000577e-01,0.000000000000000000e+00,1.015526698749360038e-02,5.834480948049093618e-03,0.000000000000000000e+00
9.405000000000000027e-01,0.000000000000000000e+00,1.044495676479657159e-02,6.224054276772367743e-03,0.000000000000000000e+00
9.410000000000000586e-01,0.000000000000000000e+00,1.073573092249427430e-02,6.614537917079379645e-03,0.000000000000000000e+00
9.415000000000000036e-01,0.000000000000000000e+00,1.102867384098124917e-02,7.006842180553604291e-03,0.000000000000000000e+00
9.420000000000000595e-01,0.000000000000000000e+00,1.132371465959142870e-02,7.398924289573362116e-03,0.000000000000000000e+00
9.425000000000000044e-01,0.000000000000000000e+00,1.161980442826311341e-02,7.790895321365755993e-03,0.000000000000000000e+00
9.430000000000000604e-01,0.000000000000000000e+00,1.191893642184093001e-02,8.183225800193138014e-03,0.000000000000000000e+00
9.435000000000000053e-01,0.000000000000000000e+00,1.221904821899528343e-02,8.577521142723854713e-03,0.000000000000000000e+00
9.440000000000000613e-01,0.000000000000000000e+00,1.252111962330290998e-02,8.975746212661502715e-03,0.000000000000000000e+00
9.445000000000000062e-01,0.000000000000000000e+00,1.282509949049203020e-02,9.374033845690349712e-03,0.000000000000000000e+00
9.450000000000000622e-01,0.000000000000000000e+00,1.313003358912200047e-02,9.772352760264928911e-03,0.000000000000000000e+00
9.455000000000000071e-01,0.000000000000000000e+00,1.343773114778812512e-02,1.017035030360831371e-02,0.000000000000000000e+00
9.460000000000000631e-01,0.000000000000000000e+00,1.374632350234607572e-02,1.056890860906945125e-02,0.000000000000000000e+00
9.465000000000000080e-01,0.000000000000000000e+00,1.405670544868747353e-02,1.096858843876583056e-02,0.000000000000000000e+00
9.470000000000000639e-01,0.000000000000000000e+00,1.436879036822824064e-02,1.137123966384776322e-02,0.000000000000000000e+00
9.475000000000000089e-01,0.000000000000000000e+00,1.468172677436858919e-02,1.177537658662234157e-02,0.000000000000000000e+00
9.480000000000000648e-01,0.000000000000000000e+00,1.499714877837451596e-02,1.217852121809337787e-02,0.000000000000000000e+00
9.485000000000000098e-01,0.000000000000000000e+00,1.531338018244093706e-02,1.257993242030660055e-02,0.000000000000000000e+00
9.490000000000000657e-01,0.000000000000000000e+00,1.563123038662855499e-02,1.297787676400446663e-02,0.000000000000000000e+00
9.495000000000000107e-01,0.000000000000000000e+00,1.595062419191679154e-02,1.337170846008375880e-02,0.000000000000000000e+00
9.500000000000000666e-01,0.000000000000000000e+00,1.627078979775544582e-02,1.376348383235389758e-02,0.000000000000000000e+00
9.505000000000000115e-01,0.000000000000000000e+00,1.659317530967951287e-02,1.414861238016951184e-02,0.000000000000000000e+00
9.510000000000000675e-01,0.000000000000000000e+00,1.691629137524530008e-02,1.453135212608873753e-02,0.000000000000000000e+00
9.515000000000000124e-01,0.000000000000000000e+00,1.724086854809430899e-02,1.490931426821492760e-02,0.000000000000000000e+00
9.520000000000000684e-01,0.000000000000000000e+00,1.756681712962667938e-02,1.528212253303970307e-02,0.000000000000000000e+00
9.525000000000000133e-01,0.000000000000000000e+00,1.789345141550062468e-02,1.565235385921364547e-02,0.000000000000000000e+00
9.530000000000000693e-01,0.000000000000000000e+00,1.821532836202777866e-02,1.601424207077249001e-02,0.000000000000000000e+00
9.535000000000000142e-01,0.000000000000000000e+00,1.853323103707094077e-02,1.637312821179303518e-02,0.000000000000000000e+00
9.540000000000000702e-01,0.000000000000000000e+00,1.884318516914633770e-02,1.672601021173722446e-02,0.000000000000000000e+00
9.545000000000000151e-01,0.000000000000000000e+00,1.914458231519310799e-02,1.707274494062388168e-02,0.000000000000000000e+00
9.550000000000000711e-01,0.000000000000000000e+00,1.944170096822566557e-02,1.741640603398188908e-02,0.000000000000000000e+00
9.555000000000000160e-01,0.000000000000000000e+00,1.972501952850264778e-02,1.775742596257578326e-02,0.000000000000000000e+00
9.560000000000000719e-01,0.000000000000000000e+00,2.000340063887117228e-02,1.809828382258547863e-02,0.000000000000000000e+00
9.565000000000000169e-01,0.000000000000000000e+00,2.027190684942259055e-02,1.843881754542654391e-02,0.000000000000000000e+00
9.570000000000000728e-01,0.000000000000000000e+00,2.052983599525922201e-02,1.878000537799666067e-02,0.000000000000000000e+00
9.575000000000000178e-01,0.000000000000000000e+00,2.078247660873836986e-02,1.912152026543118694e-02,0.000000000000000000e+00
9.580000000000000737e-01,0.000000000000000000e+00,2.101816675781985333e-02,1.946446953062131238e-02,2.256307709638269790e-04
9.585000000000000187e-01,0.000000000000000000e+00,2.124783872064960055e-02,1.980723852603060581e-02,4.750413947890323512e-04
9.590000000000000746e-01,0.000000000000000000e+00,2.146547431097601405e-02,2.014964698187847458e-02,7.720117243371605285e-04
9.595000000000000195e-01,0.000000000000000000e+00,2.167033504665543883e-02,2.049252508522115060e-02,1.071051851612156176e-03
9.599999999999999645e-01,0.000000000000000000e+00,2.186880835501138487e-02,2.083563801231127360e-02,1.371126877750618138e-03
9.605000000000000204e-01,0.000000000000000000e+00,2.204702682753526682e-02,2.118025692438698857e-02,1.674138312776311723e-03
9.609999999999999654e-01,0.000000000000000000e+00,2.221814180614613624e-02,2.152467100824620450e-02,1.978075798751688635e-03
9.615000000000000213e-01,0.000000000000000000e+00,2.237504979693109505e-02,2.186867543567264441e-02,2.283865386626636462e-03
9.619999999999999662e-01,0.000000000000000000e+00,2.251708771396962461e-02,2.221288426935381227e-02,2.591422916059115625e-03
9.625000000000000222e-01,0.000000000000000000e+00,2.265169059413497943e-02,2.255719530616245513e-02,2.899864416270464540e-03
9.629999999999999671e-01,0.000000000000000000e+00,2.277086670405362515e-02,2.290317053247218140e-02,3.210846170282012722e-03
9.635000000000000231e-01,0.000000000000000000e+00,2.289040830315132793e-02,2.324890852046696335e-02,3.522624818230918158e-03
9.639999999999999680e-01,0.000000000000000000e+00,2.301068088060706160e-02,2.359417203183161726e-02,3.835997254054330802e-03
9.645000000000000240e-01,0.000000000000000000e+00,2.313202268322763280e-02,2.393937430868655486e-02,4.150885995453012546e-03
9.649999999999999689e-01,0.000000000000000000e+00,2.325389909843058114e-02,2.428454596828651807e-02,4.466532889639224756e-03
9.655000000000000249e-01,0.000000000000000000e+00,2.337763611925547380e-02,2.463138446794079991e-02,4.784326930052777184e-03
9.659999999999999698e-01,0.000000000000000000e+00,2.350187913785860977e-02,2.497798088719847473e-02,5.102795881462299232e-03
9.665000000000000258e-01,0.000000000000000000e+00,2.362713415201831910e-02,2.532409314566315059e-02,5.422614654863973024e-03
9.669999999999999707e-01,0.000000000000000000e+00,2.375350935694666571e-02,2.566989274896108036e-02,5.743706145384675117e-03
9.675000000000000266e-01,0.000000000000000000e+00,2.388044465725936913e-02,2.601553602467574985e-02,6.065433994464998479e-03
9.679999999999999716e-01,0.000000000000000000e+00,2.400910768344839338e-02,2.636264626133005134e-02,6.388957406813815069e-03
9.685000000000000275e-01,0.000000000000000000e+00,2.413824632546046969e-02,2.670953950148720335e-02,6.712391659409760146e-03
9.689999999999999725e-01,0.000000000000000000e+00,2.426833619911855644e-02,2.705599874864982046e-02,7.035647592499747957e-03
9.695000000000000284e-01,0.000000000000000000e+00,2.439956412934104688e-02,2.740185001876145263e-02,7.353686681196843627e-03
9.699999999999999734e-01,0.000000000000000000e+00,2.453136108784569752e-02,2.774739730034747956e-02,7.669117347697386976e-03
9.705000000000000293e-01,0.000000000000000000e+00,2.466472716398357759e-02,2.809417924509706455e-02,7.975593484509000200e-03
9.709999999999999742e-01,0.000000000000000000e+00,2.479854256469232743e-02,2.844076487505711390e-02,8.278926010032891872e-03
9.715000000000000302e-01,0.000000000000000000e+00,2.493325661454289660e-02,2.878695787543831403e-02,8.575971312981539932e-03
9.719999999999999751e-01,0.000000000000000000e+00,2.506905579807351334e-02,2.913229373491010854e-02,8.866399704315776342e-03
9.725000000000000311e-01,0.000000000000000000e+00,2.520539754844419722e-02,2.947720102392731301e-02,9.153519639842903205e-03
9.729999999999999760e-01,0.000000000000000000e+00,2.534320494829619269e-02,2.982280424202618518e-02,9.430202527251716621e-03
9.735000000000000320e-01,0.000000000000000000e+00,2.548142663415995171e-02,3.016826675851711978e-02,9.703230612448762032e-03
9.739999999999999769e-01,0.000000000000000000e+00,2.562047689204713721e-02,3.051344787179195370e-02,9.968949093222080615e-03
9.745000000000000329e-01,0.000000000000000000e+00,2.576047127846666646e-02,3.085759039611283422e-02,1.022699721140048201e-02
9.749999999999999778e-01,0.000000000000000000e+00,2.590093772915232073e-02,3.120121362595661835e-02,1.048121014828133461e-02
9.755000000000000338e-01,0.000000000000000000e+00,2.604283794740244393e-02,3.154462173230592609e-02,1.072336499279639629e-02
9.759999999999999787e-01,0.000000000000000000e+00,2.618510733854297751e-02,3.188798425528947822e-02,1.096131344257400206e-02
9.765000000000000346e-01,0.000000000000000000e+00,2.632811507546442553e-02,3.223125561154173424e-02,1.119084910287685385e-02
9.769999999999999796e-01,0.000000000000000000e+00,2.647189527053046484e-02,3.257326822745480743e-02,1.141159447691056546e-02
9.775000000000000355e-01,0.000000000000000000e+00,2.661606169466884664e-02,3.291465147319840023e-02,1.162794470780978071e-02
9.779999999999999805e-01,0.000000000000000000e+00,2.676149259457016177e-02,3.325485973388268152e-02,1.183054203131559887e-02
9.785000000000000364e-01,0.000000000000000000e+00,2.690727472126104927e-02,3.359509707341332141e-02,1.202836696284115270e-02
9.789999999999999813e-01,0.000000000000000000e+00,2.705375930153098088e-02,3.393539257063644260e-02,1.221664711040604603e-02
9.795000000000000373e-01,0.000000000000000000e+00,2.720082650830885421e-02,3.427416771332453260e-02,1.239501172424920666e-02
9.799999999999999822e-01,0.000000000000000000e+00,2.734818502834065329e-02,3.461218267874498211e-02,1.256841857123143849e-02
9.805000000000000382e-01,0.000000000000000000e+00,2.749651523633373992e-02,3.494828875524510353e-02,1.272640951047363488e-02
9.809999999999999831e-01,0.000000000000000000e+00,2.764516379883669855e-02,3.528430038804276914e-02,1.287908736185747194e-02
9.815000000000000391e-01,3.546117107269125546e-05,2.779444907035949486e-02,3.562012313343575209e-02,1.302113903752468577e-02
9.819999999999999840e-01,1.341169596382682516e-04,2.794423176888501462e-02,3.595429085576548611e-02,1.315223246026416340e-02
9.825000000000000400e-01,2.298406613310127744e-04,2.809426318091194641e-02,3.628763106656369974e-02,1.327784675653981630e-02
9.829999999999999849e-01,3.679185745207799729e-04,2.824487446012029224e-02,3.661833057696573662e-02,1.338655691013890085e-02
9.835000000000000409e-01,4.993767186984715556e-04,2.839569012428116296e-02,3.694877279042674961e-02,1.348997091926929306e-02
9.839999999999999858e-01,5.833336823691248618e-04,2.854691455834697938e-02,3.727870041000548584e-02,1.358279263946222948e-02
9.845000000000000417e-01,6.643435387425206118e-04,2.869852134133509328e-02,3.760680049194816549e-02,1.367363958091110700e-02
9.849999999999999867e-01,7.803317224637090765e-04,2.885031929878430906e-02,3.793398680507271969e-02,1.376349913298792471e-02
9.855000000000000426e-01,8.896901902009646257e-04,2.900261320435922399e-02,3.825778727208351687e-02,1.385353083005699121e-02
9.859999999999999876e-01,9.589157179438895229e-04,2.915498368849798669e-02,3.858115285684121654e-02,1.394361792152462587e-02
9.865000000000000435e-01,1.025200586161865990e-03,2.930750732976455941e-02,3.890364867709295016e-02,1.403381580178945931e-02
9.869999999999999885e-01,1.119123034046640153e-03,2.946012084750129073e-02,3.922408035022131173e-02,1.412407643637499967e-02
9.875000000000000444e-01,1.206455204316128627e-03,2.961277930347315512e-02,3.954347994978809483e-02,1.421436844812092384e-02
9.879999999999999893e-01,1.261051875048629922e-03,2.976562037146073328e-02,3.985885239332111196e-02,1.430467416878389991e-02
9.885000000000000453e-01,1.314943943095718548e-03,2.991846829815203793e-02,4.017353844802232926e-02,1.439498947207944711e-02
9.889999999999999902e-01,1.397441567025502207e-03,3.007132994225069147e-02,4.048685172505972485e-02,1.448532394064007758e-02
9.895000000000000462e-01,1.481963420641066453e-03,3.022421081017606301e-02,4.079786237855989595e-02,1.457554275650130120e-02
9.899999999999999911e-01,1.539384289911203962e-03,3.037710129001473802e-02,4.110772172029134031e-02,1.466570374601279189e-02
9.905000000000000471e-01,1.597805581407485409e-03,3.052972465628592605e-02,4.141293642002113334e-02,1.475584295016356927e-02
9.909999999999999920e-01,1.687262671499212274e-03,3.068222436310449538e-02,4.171721528140932833e-02,1.484585334509466899e-02
9.915000000000000480e-01,1.778954503396060205e-03,3.083447675101792795e-02,4.201962246611452845e-02,1.493560612158647584e-02
